Total,Batteries,Biogas,Biomass,Coal,Geothermal,Imports,Large Hydro,Natural Gas,Nuclear,Other,Small Hydro,Solar,Wind
27183.553314121036,0,178.88184438040346,267.5619596541787,-0.08645533141210375,763.8242074927954,4667.42939481268,3511.628242074928,10522.910662824208,1886.507204610951,0,270.21037463976944,2073.864553314121,3040.821325648415
27035.71181556196,0,178.9077809798271,266.6340057636888,-0.09510086455331412,764.1671469740634,4725.8760806916425,3489.4956772334294,10493.13544668588,1886.463976945245,0,269.0403458213257,1922.2766570605188,3039.809798270893
26891.91930835735,0,178.96829971181558,265.97406340057637,-0.09798270893371758,764.3890489913545,4831.654178674352,3468.965417867435,10426.85878962536,1886.671469740634,0,268.72910662824205,1762.4265129682997,3037.380403458213
26744.42939481268,0,178.85878962536023,265.6657060518732,-0.11527377521613832,764.7031700288185,4936.536023054755,3450.763688760807,10378.976945244956,1887.3371757925072,0,268.4005763688761,1578.593659942363,3034.7089337175794
26592.273775216137,0,178.84726224783861,265.2968299711816,-0.13544668587896252,765.1210374639769,5021.890489913545,3437.608069164265,10344.28242074928,1887.5389048991356,0,268.1729106628242,1391.4293948126801,3032.221902017291
26433.64553314121,0,178.77521613832852,265.1008645533141,-0.1440922190201729,765.3832853025937,5082.07204610951,3426.628242074928,10285.42363112392,1887.6253602305476,0,268.1440922190202,1245.3659942363113,3029.270893371758
26281.51873198847,0,178.7377521613833,264.90489913544667,-0.1440922190201729,765.6224783861671,5145.757925072046,3415.3400576368877,10240.512968299712,1887.8501440922191,0,268.13256484149855,1087.6829971181555,3027.121037463977
26127.043227665705,0,178.81268011527376,264.9913544668588,-0.11815561959654179,765.8414985590778,5202.590778097982,3401.4668587896253,10199.443804034581,1887.7608069164264,0,268.11815561959656,935.463976945245,3022.671469740634
25977.011527377523,0,178.79250720461096,264.8242074927954,-0.138328530259366,766.0979827089337,5255.100864553314,3389.5619596541787,10134.953890489913,1887.9164265129682,0,268.1412103746398,811.2708933717579,3020.4899135446685
25826.971181556197,0,178.71757925072046,264.0778097982709,-0.1239193083573487,766.207492795389,5283.164265129683,3372.233429394813,10081.244956772334,1887.9971181556195,0,268.1902017291066,704.6484149855908,3020.613832853026
25658.14121037464,0,178.69164265129683,263.31700288184436,-0.10086455331412104,766.3458213256484,5241.227665706052,3331.57060518732,10032.71757925072,1888.0951008645534,0,268.09510086455333,668.7291066282421,3019.4524495677233
25525.70893371758,0,178.73487031700287,262.2680115273775,-0.07492795389048991,766.3631123919308,5092.066282420749,3270.850144092219,9952.953890489913,1888.1556195965418,0,267.8155619596542,827.3054755043228,3019.270893371758
25404.06628242075,0,178.76657060518733,261.12968299711815,-0.10086455331412104,766.5878962536023,5065.936599423631,3241.170028818444,9907.268011527378,1888.1902017291065,0,265.8530259365994,814.2334293948127,3015.0317002881843
25261.146974063402,0,178.68876080691643,260.71469740634006,-0.11527377521613832,766.8731988472623,5068.746397694525,3222.850144092219,9880.089337175792,1888.1959654178675,0,265.1123919308357,717.6109510086455,3012.380403458213
25124.132564841497,0,178.671469740634,260.5677233429395,-0.12680115273775217,767.1095100864553,5116.57060518732,3203.414985590778,9830.685878962537,1888.198847262248,0,264.78962536023056,604.3400576368877,3009.9106628242075
24988.35734870317,0,178.6628242074928,260.57060518731987,-0.12968299711815562,767.5187319884726,5199.613832853026,3186.991354466859,9793.71469740634,1888.1700288184438,0,264.4812680115274,442.5965417867435,3006.1671469740636
24848.155619596542,0,178.70605187319885,260.61671469740634,-0.1239193083573487,767.64265129683,5256.919308357349,3172.7089337175794,9769.077809798271,1888.164265129683,0,264.21037463976944,288.02593659942363,3002.207492795389
24702.94812680115,0,178.65417867435158,260.76080691642653,-0.14697406340057637,767.7089337175793,5292.639769452449,3163.423631123919,9731.731988472622,1888.106628242075,0,264.1066282420749,160.53025936599423,2995.4322766570604
24565.763688760806,0,178.7608069164265,260.6772334293948,-0.12968299711815562,767.7204610951009,5328.585014409222,3155.1383285302595,9704.835734870318,1888.0749279538904,0,264.05763688760806,31.798270893371757,2986.2449567723343
24438.91930835735,0,178.85878962536023,260.8242074927954,-0.11815561959654179,767.7463976945245,5361.841498559078,3152.023054755043,9683,1888.0835734870318,0,263.9913544668588,-94.79827089337176,2977.4668587896253
24309.527377521616,0,178.88184438040346,260.95100864553314,-0.12680115273775217,767.6772334293948,5387.244956772334,3146.4322766570604,9641.680115273775,1887.985590778098,0,264,-196.2507204610951,2971.0518731988473
24160.65889212828,0,179.00874635568513,260.5160349854227,-0.09912536443148688,767.5276967930029,5396.413994169096,3135.3731778425654,9588.189504373178,1887.0320699708454,0,264.1661807580175,-281.74927113702626,2964.2798833819243
